temperature,pressure,vibration,current,rpm,running_hours,failure
65.2,8.32,2.37,18.03,3001,6920,1
59.99,8.7,1.88,15.62,2899,3661,0
68.7,8.37,1.74,14.7,2925,6636,1
62.43,8.79,1.98,16.11,2937,3790,0
63.86,8.57,1.29,18.82,2951,6060,0
60.03,8.69,2.35,18.81,2971,5286,0
52.19,8.2,2.23,18.19,2976,5216,0
64.04,8.17,1.64,19.98,2982,4200,0
77.06,8.88,3.14,19.77,2964,4356,1
68.92,8.47,2.56,18.41,2898,6546,1
64.9,8.61,2.62,18.13,2900,2945,0
63.69,8.38,1.91,18.26,2984,2421,0
65.11,8.86,2.2,17.7,2982,4557,0
67.74,8.26,2.58,13.65,2969,3465,0
59.1,8.45,2.29,20.27,2925,2831,0
70.57,8.81,3.16,18.8,2940,6521,1
68.58,8.97,2.08,15.57,2938,4579,0
68.59,8.29,1.9,20.86,2919,6874,1
67.19,9.28,2.58,16.82,2958,6278,1
65.1,8.63,1.44,17.78,3015,3371,0
68.36,8.08,2.75,20.05,2935,7688,1
67.96,8.65,1.42,18.44,2989,3485,0
63.23,8.35,2.58,20.67,2923,6919,1
62.13,8.67,1.81,17.3,2904,5074,0
65.51,8.48,2.49,21.38,2980,846,1
72.75,8.53,2.74,16.44,2943,3522,1
58.8,8.14,2.29,20.64,2988,7538,1
57.66,8.9,1.48,13.47,2994,671,0
65.82,8.04,1.66,15.8,2942,5138,0
65.25,8.06,1.76,18.6,2990,7676,1
65.87,8.65,1.06,17.2,2924,7461,1
66.22,9.14,2.88,17.85,2923,6468,0
63.88,8.36,2.27,18.08,2982,1478,0
72.45,8.78,1.52,15.62,2904,1043,1
57.0,8.93,3.07,15.77,2950,701,0
60.86,8.83,1.78,18.46,2987,7847,1
64.48,8.38,2.35,16.67,2990,4280,0
56.78,8.06,1.7,20.68,2937,7360,1
64.12,7.62,0.99,17.62,2980,4456,0
73.31,8.39,1.38,19.44,2916,5134,1
65.1,8.97,1.93,18.89,2930,4085,0
66.15,8.05,2.74,16.8,2957,4340,0
58.7,8.78,2.41,14.04,2961,7026,1
61.92,8.12,2.28,20.37,2919,6395,0
63.12,8.54,0.99,16.04,3006,6013,0
63.41,8.78,2.96,17.19,2894,7631,1
71.41,8.24,2.33,17.7,2952,2104,0
67.79,8.57,2.13,17.9,2956,5477,0
59.44,8.33,2.88,19.92,2898,7665,1
66.23,8.78,2.95,18.01,2990,4277,0
67.49,8.59,2.89,17.75,2928,6889,1
70.7,8.52,2.05,20.04,2953,7971,1
72.9,9.12,1.6,19.2,2960,2663,1
59.92,8.76,2.79,16.53,2906,1640,0
60.95,8.22,1.38,15.71,2918,1348,0
58.71,8.47,3.37,16.35,2997,6051,1
63.83,8.47,2.22,17.9,2948,6768,1
67.33,8.53,1.56,15.51,2869,532,0
69.94,9.51,1.46,18.18,2941,5068,1
64.62,8.65,1.43,17.74,2949,2488,0
63.4,7.69,2.28,12.91,2957,7247,1
65.76,8.28,2.2,15.19,2890,1262,0
60.82,7.73,1.46,12.23,2949,1958,0
75.45,8.37,1.99,17.31,2925,2227,1
56.96,7.71,1.38,20.15,2957,7493,1
65.92,8.15,2.55,14.22,2965,2413,0
75.12,7.89,2.17,15.36,2962,522,1
65.03,8.65,1.97,17.67,2992,3495,0
64.05,8.5,1.43,15.87,3016,5590,0
63.21,8.62,2.02,15.86,2916,1605,0
64.1,8.46,1.95,19.08,2939,6846,1
71.86,7.94,2.39,17.01,2972,3102,0
53.94,8.71,2.3,15.03,2946,7774,1
72.67,9.27,2.68,13.82,2868,3645,1
57.88,8.66,1.91,22.42,2944,6525,1
63.67,8.33,1.08,20.26,2987,5975,0
62.85,7.93,2.79,17.1,2908,2748,0
67.94,8.14,1.64,18.18,2957,1885,0
57.01,8.68,1.54,17.02,2893,4042,0
67.31,8.93,2.17,19.02,2976,4980,0
75.12,8.6,2.38,16.29,2957,5507,1
58.18,8.82,1.88,16.91,2933,1542,0
65.95,8.78,1.88,18.91,2937,1343,0
61.69,8.7,1.97,20.91,2905,3192,0
67.13,8.24,3.05,19.48,2980,5290,0
65.1,8.57,2.2,20.47,2926,6193,0
61.79,8.16,1.62,17.38,2965,7288,1
67.44,8.51,1.63,16.75,2921,4716,0
74.02,8.63,2.05,14.12,3016,1658,1
64.05,9.17,2.34,18.14,2997,6898,1
68.6,7.98,2.49,18.76,3012,5983,0
58.53,8.69,2.27,17.4,3016,1857,0
60.22,9.09,1.69,16.45,2931,7188,1
67.36,8.8,1.95,20.49,2923,4601,0
72.42,8.83,2.64,19.26,3011,3705,1
66.78,8.74,1.51,20.63,2946,6865,1
63.43,9.02,1.92,16.09,2975,3839,0
65.0,8.07,2.56,16.58,2931,5477,0
58.75,7.95,2.73,20.41,2932,2518,0
68.02,8.5,2.08,17.91,2975,3262,0
69.41,7.64,1.95,16.86,2891,7277,1
62.74,8.99,1.41,17.0,2973,3703,0
62.65,8.99,2.52,17.98,2966,6592,1
66.33,8.33,2.99,20.01,2934,4340,0
62.82,8.35,3.74,17.68,2951,2599,1
64.67,8.47,2.43,19.58,2955,5874,0
75.5,8.52,2.17,18.93,2957,1241,1
63.76,8.55,1.65,16.24,2971,3880,0
63.21,8.72,1.07,16.24,2926,2896,0
61.76,8.43,2.31,17.1,3031,6913,1
68.72,8.88,3.61,15.33,2944,7048,1
64.09,8.68,2.96,16.97,2946,3164,0
61.75,8.26,2.87,21.03,3008,3730,1
71.61,9.03,2.35,17.94,2895,3740,0
72.1,7.96,2.42,16.47,3008,4524,1
62.0,8.46,0.75,21.83,2953,6266,1
55.67,8.89,2.66,16.14,2934,2096,0
70.04,8.21,1.85,16.08,2916,3842,0
61.58,8.62,1.78,20.46,2912,5213,0
68.95,8.72,2.01,19.32,2940,4348,0
55.15,8.16,1.99,17.74,2958,2351,0
69.46,8.47,1.77,19.66,2969,3371,0
58.94,8.44,2.21,18.6,2958,7627,1
68.65,8.28,1.87,15.63,2935,898,0
65.07,9.42,2.26,13.2,2990,2888,1
60.23,8.19,1.31,16.87,3030,3164,0
62.96,8.9,2.07,20.17,2995,6219,0
68.43,8.34,1.54,17.14,2939,4602,0
65.53,8.07,1.82,18.92,2965,6667,1
67.92,8.54,2.29,18.37,2967,5164,0
74.88,8.76,1.24,14.61,2998,1226,1
57.18,8.87,1.71,17.19,2940,2867,0
73.09,9.12,2.54,18.72,2921,1036,1
65.52,9.68,1.35,16.43,2984,6075,1
60.51,8.6,3.27,17.27,2962,6037,1
58.35,8.23,2.92,18.78,2917,5078,0
64.05,8.68,1.9,18.15,2971,7209,1
69.61,8.39,1.73,20.09,3005,1609,0
64.36,8.87,2.32,18.77,2929,7146,1
72.56,7.98,1.33,16.09,2923,1301,1
57.74,9.45,1.0,17.04,2951,6543,1
64.94,8.84,1.92,18.04,2970,2292,0
58.74,7.83,2.12,20.68,2948,7406,1
66.82,8.22,2.26,17.05,2984,1887,0
69.43,8.83,1.83,14.53,2958,5656,0
62.9,8.97,2.96,18.88,2980,785,0
51.98,7.99,1.3,16.49,2928,1006,0
65.99,8.79,1.52,15.43,2913,1125,0
67.18,7.72,2.49,18.04,2940,3302,0
67.02,8.46,1.5,19.95,2910,1711,0
71.18,8.94,1.48,16.85,2962,629,0
59.64,8.28,2.27,18.99,2889,6543,1
68.4,7.9,1.57,19.36,2936,6947,1
70.96,8.56,2.12,19.58,2941,7567,1
56.11,8.26,1.78,16.54,2919,7370,1
66.6,8.75,1.68,15.76,2941,4441,0
62.48,8.15,0.94,16.03,2950,1035,0
64.59,8.19,2.28,19.58,2988,7916,1
66.74,7.69,1.45,19.33,2919,726,0
62.56,8.57,2.1,16.09,2961,2235,0
61.62,8.44,1.89,22.27,2967,4055,1
65.17,8.02,2.08,15.85,2949,1157,0
59.56,8.58,2.11,20.0,2935,2311,0
59.57,8.91,2.32,21.04,2916,2871,1
68.4,8.41,1.76,18.22,3007,6651,1
59.26,8.61,2.95,16.46,2952,7501,1
68.33,8.61,1.09,16.5,2941,555,0
67.31,8.02,2.06,17.48,3014,6192,0
56.37,9.32,2.7,20.16,2957,3098,1
61.61,8.31,2.49,15.6,3026,7623,1
70.97,8.76,1.62,14.32,2908,773,0
60.09,8.81,1.72,18.72,2943,1620,0
62.68,8.44,1.6,19.16,2909,2350,0
67.31,8.74,2.56,21.94,2946,7301,1
68.92,8.6,1.76,15.24,2946,5717,0
63.74,7.93,2.35,17.73,2936,7410,1
62.01,8.37,2.36,20.32,2952,5830,0
72.11,8.25,3.62,18.24,2938,2077,1
73.69,8.32,2.39,17.61,2947,5160,1
69.89,7.98,1.71,19.58,2927,1556,0
65.43,8.95,1.32,16.8,2993,2824,0
60.96,9.14,2.03,19.7,2917,7610,1
60.85,8.89,2.13,15.49,2956,6063,0
67.61,9.01,0.87,14.96,2914,6273,0
67.09,8.36,1.77,17.45,2925,7444,1
72.01,8.25,2.38,12.87,2928,3447,1
68.25,8.19,1.88,18.17,2946,5022,0
57.48,8.76,2.78,14.53,2955,3701,0
70.26,8.59,1.26,18.56,2917,4891,0
60.01,8.47,2.61,18.37,2938,5157,0
63.08,9.02,2.75,17.86,2920,7122,1
66.25,8.66,2.77,18.87,2919,7218,1
74.98,8.16,1.26,18.41,2984,4516,1
80.55,8.23,2.39,17.41,2908,609,1
68.03,8.77,1.8,21.66,2952,5457,1
64.08,8.92,1.36,18.79,3001,5939,0
67.67,8.72,1.95,19.54,2986,7845,1
69.44,9.26,1.66,20.15,2963,3815,1
63.4,9.15,2.75,19.34,2950,3144,0
73.98,8.68,2.51,22.13,2972,2661,1
66.15,8.16,1.51,18.33,2961,7783,1
67.49,7.98,1.77,17.99,2993,2186,0
68.33,8.35,1.97,16.7,2946,1048,0
67.11,8.8,2.16,17.49,2980,2107,0
69.19,9.23,2.8,16.54,2940,2685,1
61.91,8.67,2.61,19.35,3007,3860,0
62.21,8.97,2.23,16.18,2945,3076,0
59.5,8.4,2.04,18.15,2901,1382,0
67.2,8.75,1.14,19.12,2952,4875,0
68.89,8.83,2.98,18.3,2973,4772,0
67.29,7.71,1.93,16.21,2999,1245,0
73.37,8.33,3.13,19.4,2920,6885,1
64.97,8.88,2.32,17.83,2898,7185,1
68.34,8.61,3.42,12.25,2965,2100,1
59.54,8.02,2.56,16.03,2964,3953,0
63.06,7.53,1.34,20.8,2908,2628,0
68.48,8.35,1.83,20.97,2940,6415,0
69.25,8.47,2.1,19.05,2941,4608,0
63.53,8.15,1.68,19.57,2975,6316,0
64.64,8.56,1.97,16.44,2938,943,0
57.41,8.7,1.38,17.48,2937,637,0
63.21,8.77,2.2,20.47,2953,5812,0
69.45,7.56,2.34,18.85,2909,2938,0
67.88,7.97,1.6,18.13,3007,4527,0
67.5,8.38,3.36,17.63,2978,1330,1
65.25,8.73,2.24,20.35,2929,2003,0
65.04,8.7,1.71,20.24,2916,4552,0
61.7,8.69,1.22,19.3,2919,7904,1
68.49,8.35,2.24,18.13,2968,6248,0
67.1,8.37,2.04,17.29,2920,5050,0
67.46,8.21,2.67,19.39,2943,5145,0
62.37,8.81,2.11,15.8,2899,6953,1
54.23,8.13,1.48,16.21,2966,6176,0
70.49,8.84,3.2,15.1,2967,987,1
62.61,8.58,2.46,20.47,2944,867,0
60.69,8.48,2.05,16.56,2956,4269,0
68.47,8.24,2.3,18.81,2974,1692,0
63.04,7.96,2.48,17.75,2955,4768,0
70.3,8.24,1.34,23.8,2973,1742,1
68.09,8.37,2.29,18.88,2915,1087,0
68.42,7.55,1.93,14.28,2961,7981,1
58.17,8.42,2.5,20.35,2956,2114,0
71.06,8.87,1.76,17.23,2986,5831,0
66.31,8.73,1.84,17.6,2951,3709,0
63.15,8.3,3.2,16.65,2947,7404,1
65.72,8.52,2.94,18.39,2933,737,0
56.12,8.28,0.22,18.37,2995,4173,0
67.04,8.56,2.89,16.71,2879,3460,0
59.85,9.12,2.16,16.98,2965,4285,0
58.24,8.89,1.78,18.2,2949,1840,0
57.39,8.71,1.6,13.31,2944,7275,1
70.56,8.3,1.63,15.12,2940,6654,1
61.85,8.8,1.79,21.34,2948,2948,1
72.67,7.83,1.52,18.66,2964,6846,1
62.32,8.4,1.39,16.95,2926,7170,1
56.46,8.73,1.58,14.61,2954,5111,0
59.42,8.8,2.39,17.89,2961,1356,0
71.18,8.77,2.23,19.97,2921,4311,0
64.22,8.62,2.53,23.28,2965,6824,1
62.26,8.42,2.16,21.78,2961,7074,1
65.8,8.72,1.42,16.23,2926,1234,0
67.51,8.12,2.5,17.01,2914,5008,0
70.59,8.16,1.6,15.06,2926,7186,1
72.24,8.52,2.59,16.32,2954,2876,1
63.2,8.57,1.5,17.57,2948,7203,1
58.37,7.77,1.79,17.27,2992,7851,1
62.93,8.68,1.98,22.11,2939,3508,1
66.3,8.81,2.6,15.37,2923,2678,0
60.18,8.47,2.31,17.91,2970,2295,0
60.21,9.45,2.21,13.87,2921,3846,1
66.72,8.23,3.33,18.66,2926,2460,1
64.76,8.36,1.1,15.32,2927,1161,0
65.16,8.34,1.58,20.21,2860,4966,0
61.21,8.47,1.55,17.42,2967,955,0
63.85,8.37,1.14,15.2,2978,524,0
60.38,7.94,1.77,13.79,2978,1517,0
69.45,8.28,2.61,16.04,3007,1911,0
70.18,8.46,1.85,18.48,2995,3552,0
55.77,8.99,2.0,18.84,2940,808,0
60.35,9.38,1.17,17.0,2983,2726,1
57.52,9.03,1.72,19.85,2947,2753,0
61.75,8.19,1.92,15.73,2937,504,0
64.58,8.22,2.59,12.15,2927,3877,0
57.75,8.44,1.2,18.57,2942,4773,0
60.39,9.21,1.93,20.58,2960,814,1
59.98,8.43,2.85,20.6,2997,1416,0
66.04,7.97,1.93,15.4,2972,3394,0
65.35,8.3,0.93,16.91,2927,2186,0
61.39,8.8,2.97,19.45,2919,2116,0
65.88,8.78,2.64,16.75,2967,6774,1
62.27,8.42,2.72,18.21,2977,5844,0
63.64,8.77,1.15,16.57,2987,4587,0
73.37,7.59,3.11,15.82,2942,2853,1
71.7,8.54,1.74,16.21,2964,809,0
58.5,8.84,1.89,19.91,2976,7758,1
69.15,8.17,1.78,18.03,2909,4483,0
69.06,8.17,2.77,20.54,2958,4857,0
59.26,7.75,2.09,19.04,2977,7452,1
69.09,9.14,2.49,21.21,2965,5033,1
72.69,8.21,2.25,19.64,2948,5117,1
59.39,8.6,2.14,19.52,3028,3689,0
60.41,8.74,1.63,17.76,3008,6288,0
70.09,9.1,3.29,24.02,2950,6062,1
66.36,8.44,1.32,18.23,2944,5793,0
67.76,8.28,2.45,14.05,2971,1919,0
66.7,8.57,2.43,18.54,2948,729,0
66.95,9.01,2.89,16.04,2988,6800,1
58.37,8.43,3.03,20.03,2912,833,0
70.24,8.12,2.12,19.45,2943,7355,1
70.85,7.88,2.52,17.62,2971,1828,0
63.85,8.01,3.26,16.22,2980,7387,1
64.78,8.85,2.16,18.29,2906,7620,1
57.34,8.37,1.56,16.72,2921,798,0
67.57,8.26,1.97,19.58,2900,4186,0
67.86,8.21,1.42,19.11,2924,7363,1
64.69,8.53,2.42,23.87,2912,2560,1
70.62,8.4,2.84,17.11,2966,5296,0
63.33,8.39,2.13,17.39,2957,882,0
67.82,9.04,1.23,17.69,2945,4770,0
59.9,9.12,2.81,17.78,2951,2950,0
64.88,7.86,1.13,20.05,2986,5238,0
64.13,8.63,1.27,17.45,2919,7518,1
66.13,8.19,2.09,21.94,2892,2155,1
63.15,8.4,2.35,19.16,2971,7099,1
64.34,8.62,2.45,17.03,2938,5275,0
69.13,8.41,2.16,16.52,2919,767,0
62.82,8.59,3.26,20.08,2967,3218,1
56.97,8.77,2.24,18.06,2891,1174,0
73.75,8.62,2.82,18.02,2924,4935,1
71.91,8.24,2.67,16.8,2878,4559,0
58.54,8.25,1.42,17.88,2958,6453,0
68.45,7.92,2.1,16.72,2997,1550,0
62.49,8.16,3.47,20.72,2933,3830,1
66.32,9.28,1.9,19.43,2926,6536,1
66.47,8.18,1.8,17.65,3004,6502,1
63.83,8.02,2.3,17.62,2969,3111,0
61.08,8.63,1.92,18.18,3021,2682,0
61.55,8.46,1.72,17.99,2955,3878,0
60.42,8.42,1.91,16.09,2957,2004,0
60.84,9.06,3.06,14.2,2993,7456,1
64.66,8.72,2.12,16.4,2946,4385,0
61.42,8.29,1.4,17.74,2957,3348,0
68.41,8.33,1.29,16.52,2877,1540,0
72.44,8.3,3.52,19.64,3002,5223,1
62.1,8.85,2.07,17.54,2962,4488,0
66.2,8.38,2.46,21.75,2947,5401,1
67.5,7.78,1.74,16.88,2977,7061,1
67.36,8.48,2.39,18.28,2915,7716,1
65.38,7.89,3.08,17.42,2933,1584,0
68.71,9.37,1.81,18.88,2967,3885,1
67.41,8.11,2.48,20.13,2951,3555,0
58.81,8.44,1.36,19.22,2963,4159,0
69.35,8.6,3.41,13.94,2957,2303,1
69.44,8.38,2.36,19.0,2969,2693,0
61.18,8.38,1.95,15.98,2910,3249,0
65.19,8.67,2.02,17.38,2988,6115,0
68.42,9.11,1.89,19.38,2935,1529,0
63.95,8.81,1.92,15.76,2952,3776,0
70.36,9.09,0.73,20.31,2932,1362,0
76.82,8.08,2.14,17.29,2941,1773,1
61.07,8.63,2.12,22.34,2957,5027,1
58.09,8.56,2.49,18.14,2972,6987,1
66.52,8.64,1.89,21.41,2977,5213,1
68.61,9.05,1.74,20.4,2963,5374,0
63.85,8.41,2.2,16.78,2932,1940,0
72.27,8.34,1.23,15.4,2961,5128,1
58.31,8.71,2.29,18.23,2957,2547,0
68.46,7.79,1.08,16.83,2952,986,0
61.97,8.41,2.87,21.16,2966,4650,1
73.6,8.45,2.61,17.51,2912,2724,1
74.96,8.13,1.64,17.4,2889,2271,1
61.17,8.92,2.6,15.21,2986,7527,1
62.25,8.08,2.27,18.84,2946,7111,1
69.3,8.45,1.59,15.65,2962,3042,0
63.06,8.62,0.99,18.88,2924,4092,0
64.77,9.04,2.39,19.16,2988,2386,0
65.13,8.5,1.72,16.5,2961,1487,0
55.4,8.87,2.86,19.91,2945,5737,0
64.93,8.78,2.21,17.45,2959,6425,0
61.55,8.55,1.78,15.06,2898,3960,0
62.53,8.06,3.28,21.09,2961,6037,1
72.22,7.93,2.55,16.15,2995,4797,1
58.72,8.54,0.01,19.01,2959,5459,0
69.07,8.28,1.91,18.85,2956,6488,0
63.61,8.87,1.37,18.78,2940,3506,0
63.6,8.8,1.72,18.74,2982,1668,0
68.95,8.43,2.11,16.06,2987,4776,0
66.7,8.04,2.41,21.38,2937,2583,1
67.85,8.7,2.36,19.91,2961,1559,0
69.84,8.09,2.85,18.95,2957,6016,0
63.34,8.2,2.58,15.33,2962,1031,0
61.94,8.11,2.54,16.04,2927,4390,0
59.57,8.44,2.32,19.31,2984,5849,0
60.87,8.97,2.97,13.99,2967,1734,0
79.75,8.5,2.01,18.68,2986,5065,1
71.22,8.32,2.03,15.34,2917,2307,0
58.24,7.89,1.06,16.26,2918,7673,1
58.39,8.72,2.83,15.18,3012,958,0
67.41,8.19,2.15,18.49,2984,6013,0
67.74,8.55,3.96,20.23,2926,2706,1
67.74,8.36,1.96,18.7,2976,5765,0
63.73,8.84,2.25,18.92,2936,6995,1
64.37,8.44,2.53,18.34,2899,6300,0
66.64,8.48,1.54,19.37,2887,1373,0
65.43,8.69,2.42,18.93,2949,3618,0
53.9,9.34,2.22,12.57,2997,2059,1
63.85,8.86,2.02,19.81,2996,609,0
60.74,8.46,2.9,19.6,2988,3523,0
65.88,8.5,1.66,17.28,2975,5082,0
79.93,8.29,2.36,14.05,2960,4812,1
66.84,8.12,3.07,18.48,2985,6747,1
63.43,8.28,1.78,18.65,2890,6348,0
69.61,8.19,2.02,17.12,2980,5275,0
67.41,8.76,3.61,18.37,2916,6176,1
67.1,8.07,2.48,20.14,2923,3910,0
68.03,9.03,1.9,22.8,2971,2237,1
75.28,8.8,2.68,18.29,2978,5902,1
59.35,8.51,1.86,18.67,2932,6153,0
67.37,8.5,1.26,16.35,2969,7695,1
60.37,8.28,3.02,17.0,2967,7409,1
67.78,8.61,1.54,17.73,2941,5539,0
60.41,8.94,3.67,20.36,2955,6166,1
62.91,8.22,1.91,19.64,3012,4086,0
63.52,7.89,3.48,21.86,2942,6041,1
69.88,8.78,1.38,15.02,2943,6349,0
69.59,8.63,2.82,15.35,2955,3359,0
58.77,8.05,2.5,20.2,2945,7148,1
65.27,8.21,2.7,20.9,2974,1777,0
61.45,8.16,2.78,18.07,2994,5496,0
58.71,8.21,1.9,9.07,2943,3811,0
63.91,8.37,1.41,16.51,2924,4836,0
63.46,8.39,2.17,18.67,3009,4797,0
77.13,8.24,2.33,16.2,2954,3706,1
67.16,8.2,1.92,18.37,2899,2001,0
58.11,8.41,2.37,21.8,3006,4044,1
62.18,8.57,2.4,20.85,2984,925,0
70.11,8.37,1.65,19.62,2998,2901,0
75.44,8.96,2.44,17.87,2993,4962,1
57.07,8.7,2.04,17.01,3029,2632,0
55.6,7.86,1.78,19.52,2919,7824,1
74.35,8.71,2.67,18.05,2926,4932,1
66.95,8.74,1.73,18.12,2935,5810,0
60.66,8.33,1.93,14.9,2934,5527,0
67.67,7.9,2.24,16.57,2954,7579,1
51.82,8.5,3.02,19.5,2935,2568,0
65.02,8.5,2.32,15.8,2914,4264,0
66.64,8.05,2.52,18.53,2924,5251,0
69.62,7.92,2.02,18.83,2941,2209,0
59.93,8.46,2.15,18.94,2984,5087,0
65.43,8.41,2.17,19.12,2933,1660,0
60.37,8.33,2.38,19.26,2974,5855,0
66.28,8.47,2.02,16.75,2910,7670,1
60.52,8.06,3.0,15.06,2854,522,0
62.96,8.33,1.98,16.25,2946,2688,0
60.02,8.71,1.18,19.46,2932,3609,0
68.26,8.36,3.85,15.6,2924,3733,1
69.29,7.83,2.0,15.92,2920,4817,0
63.83,8.31,2.99,15.91,2929,7386,1
65.19,8.07,3.04,14.31,2920,2451,0
57.76,8.61,2.77,15.71,2923,2567,0
63.5,8.63,2.08,20.0,2909,7769,1
64.75,7.84,2.37,16.57,2886,6442,0
78.1,8.8,1.44,14.5,2884,7548,1
59.44,8.06,3.39,16.98,3024,5926,1
72.32,9.12,1.69,19.02,2948,3628,1
69.98,8.48,2.05,14.34,2996,6467,0
66.4,8.0,2.26,19.91,2945,2464,0
73.79,8.04,2.14,15.12,2946,3225,1
66.86,8.64,1.81,17.21,2959,5759,0
66.95,8.34,3.04,17.18,2969,2664,0
64.73,8.46,2.77,16.88,2913,5757,0
71.12,9.15,2.39,17.87,2939,4916,0
70.48,8.22,1.96,19.56,2959,2815,0
61.87,8.52,2.84,17.92,2892,935,0
58.4,9.07,1.92,16.79,2989,7409,1
63.99,8.61,3.14,18.91,2982,1574,0
61.0,7.86,2.27,18.41,2887,1481,0
64.68,8.7,2.94,16.66,2924,2867,0
71.19,8.03,2.13,18.08,2953,6224,0
62.71,9.06,2.24,16.5,2975,4102,0
64.79,8.17,2.94,16.27,2996,1231,0
65.29,9.69,3.52,19.61,2931,6344,1
69.24,9.09,3.14,18.89,3020,1861,0
53.77,8.18,2.73,19.54,2949,1244,0
61.97,8.51,2.55,19.27,2943,6667,1
66.06,8.8,1.9,16.23,2967,3853,0
71.0,8.81,2.38,20.0,2959,5655,0
62.54,8.68,1.65,17.4,2958,5470,0
55.62,9.0,2.43,19.86,3010,5419,0
68.1,8.45,2.46,17.75,2957,5315,0
61.82,8.35,1.02,18.63,2920,7469,1
59.05,8.36,2.22,18.69,2925,4071,0
61.88,8.84,2.45,19.63,2994,7187,1
64.08,8.65,2.15,14.73,2971,6901,1
61.98,8.62,2.41,14.85,2903,4540,0
53.97,8.82,1.39,19.34,2902,5957,0
69.49,7.68,1.73,18.71,2951,2724,0
71.37,8.62,2.82,16.45,2968,1953,0
68.26,8.59,2.2,18.73,2930,6112,0
59.31,9.17,2.4,15.18,2900,3142,0
63.99,7.89,1.87,24.53,2916,7533,1
64.97,9.12,2.21,20.62,2999,2346,0
67.99,8.53,0.82,19.24,2965,2265,0
68.34,8.7,2.71,18.15,2980,4863,0
61.33,9.17,3.28,16.76,2985,5312,1
65.41,8.72,1.56,15.38,2931,946,0
67.29,8.66,1.64,17.77,2939,3222,0
72.28,8.6,2.46,16.28,2945,739,1
68.52,8.31,3.08,16.4,2963,616,0
68.95,8.49,2.2,15.17,2983,4157,0
65.42,8.21,1.46,18.5,3006,2813,0
72.05,8.48,2.07,17.25,2974,7973,1
67.05,7.57,1.58,19.07,2975,2528,0
60.69,8.67,1.8,18.91,3008,5251,0
72.02,8.45,2.02,18.46,2944,7447,1
68.49,8.37,1.64,23.32,2986,2539,1
62.78,8.59,1.73,19.65,2967,4144,0
62.6,7.93,2.24,15.48,2968,1086,0
66.48,9.27,2.33,18.92,2944,7684,1
67.32,8.46,1.35,17.89,2908,2380,0
65.99,8.44,2.44,15.32,2960,6655,1
66.56,8.11,1.97,15.16,2960,7158,1
73.5,8.51,2.63,18.91,2933,7526,1
70.36,9.05,2.67,19.4,2947,3132,0
65.95,8.91,1.87,15.91,2924,2630,0
69.71,8.84,2.57,19.94,2924,4978,0
59.84,8.72,1.7,18.57,2936,7269,1
66.99,8.36,2.99,20.39,2910,4679,0
74.05,7.92,1.72,20.18,2932,1483,1
63.91,8.42,2.41,17.68,2971,1012,0
60.76,8.41,2.09,21.27,2994,2088,1
61.74,8.92,1.59,15.75,3012,4080,0
59.55,8.62,2.74,22.78,2938,2719,1
61.08,9.14,1.83,16.24,2986,5086,0
63.15,8.98,1.18,17.9,2960,4861,0
57.97,8.32,0.47,16.87,2943,3579,0
65.08,7.78,1.67,17.25,2962,2692,0
69.51,9.05,3.03,23.85,2983,2233,1
60.46,9.04,2.95,17.07,2935,6382,0
72.6,7.95,1.77,19.7,2934,7802,1
67.55,9.1,1.98,17.53,2938,5232,0
70.15,8.65,1.92,19.87,2931,7474,1
61.71,8.56,1.4,16.91,2986,3410,0
69.27,9.15,1.63,18.51,2927,1944,0
59.54,9.04,2.79,19.26,2932,2615,0
69.45,8.76,2.5,16.56,2959,1777,0
65.86,8.69,2.36,23.52,2957,3322,1
67.77,8.75,1.4,19.36,2938,7043,1
59.12,8.34,2.26,17.55,3001,1879,0
60.52,8.48,0.82,16.61,2931,2262,0
67.99,8.14,2.71,18.18,2945,5377,0
60.26,8.37,2.36,15.57,2892,749,0
67.32,8.35,1.39,21.56,2941,7831,1
58.16,8.25,3.17,18.86,2910,1384,0
69.24,8.55,1.12,17.82,2923,4412,0
58.84,8.37,2.52,20.09,2891,5886,0
67.76,8.7,2.53,16.56,2923,4979,0
68.13,7.85,1.46,15.69,2948,1788,0
61.52,8.45,2.18,17.74,2943,1036,0
67.91,8.55,1.22,18.26,2938,2139,0
66.3,8.38,0.49,19.06,2940,7426,1
62.31,8.43,1.56,15.05,2935,6384,0
59.96,7.87,1.83,17.09,2949,3117,0
55.19,8.64,2.59,11.83,2947,2571,0
66.75,8.76,2.24,15.64,2958,4155,0
57.18,8.7,2.26,19.43,2944,3943,0
65.48,8.92,1.59,19.92,2937,4176,0
63.68,8.58,1.88,15.72,2973,7610,1
68.4,8.69,1.64,17.35,2968,3698,0
63.49,8.56,1.47,18.05,2949,5793,0
63.35,8.78,1.84,20.16,2986,2565,0
68.66,7.87,2.24,21.06,2952,6070,1
66.68,8.14,1.86,18.31,2945,5682,0
66.58,9.13,2.01,17.48,2948,6242,0
67.35,7.52,2.62,15.11,2955,5771,0
57.32,8.44,1.9,18.22,2922,6471,0
68.78,8.97,1.4,22.15,2894,973,1
68.06,8.46,2.54,20.58,2958,6126,0
59.92,8.34,2.36,18.35,2975,4505,0
63.78,8.55,2.4,18.61,2920,2543,0
64.8,8.36,2.58,16.62,2982,7393,1
64.33,8.51,2.47,17.29,2901,6430,0
66.67,8.23,2.22,18.3,2933,7675,1
